,Unnamed: 0,altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d,bird_name
31990,31990,104,2014-01-09 14:53:24+00,864,93.1083352974748,19.2861082,-16.485503899999998,5.657958995963121,Nico
31991,31991,84,2014-01-09 15:08:39+00,864,,19.2869499,-16.4834447,,Nico
31992,31992,-3,2014-01-09 15:23:42+00,864,135.471864258146,19.2875464,-16.4844299,1.7340415219942098,Nico
31993,31993,-3,2014-01-09 15:38:42+00,864,81.9848324964118,19.2878524,-16.4844394,5.665650889350669,Nico
31994,31994,-3,2014-01-09 15:53:44+00,864,72.5807659545715,19.287982,-16.4844533,3.04014802271205,Nico
31995,31995,8,2014-01-09 16:09:09+00,864,-86.9171898767771,19.2878536,-16.4844875,2.40168690715505,Nico
31996,31996,-3,2014-01-09 16:24:33+00,864,-74.7506781526985,19.2879672,-16.4846467,3.00467968342717,Nico
31997,31997,-6,2014-01-09 16:39:36+00,864,-26.2725122834731,19.2879862,-16.484765300000003,1.84010869244184,Nico
31998,31998,-2,2014-01-09 16:54:51+00,864,-26.3938824254998,19.2880988,-16.4846677,3.69956754229464,Nico
31999,31999,-58,2014-01-09 17:09:54+00,864,18.8526822570209,19.288112100000003,-16.4848487,7.70829423413507,Nico
32000,32000,-2,2014-01-09 17:24:47+00,864,-12.2613514565289,19.2880638,-16.4848607,0.0447213595499958,Nico
32001,32001,127,2014-01-09 17:39:41+00,864,-43.119542480346205,19.2879777,-16.484120800000003,0.3811823710509179,Nico
32002,32002,157,2014-01-09 17:54:38+00,864,91.0830764115839,19.2879095,-16.4839255,2.1689859381748,Nico
32003,32003,589,2014-01-09 18:09:44+00,864,-43.7771353324603,19.2888051,-16.4851077,19.106912361760603,Nico
32004,32004,105,2014-01-09 18:25:01+00,864,146.945640648637,19.2719054,-16.499764000000003,4.661770050098999,Nico
32005,32005,34,2014-01-09 18:40:14+00,864,-141.75506344339502,19.2008188,-16.5630068,9.470427656658382,Nico
32006,32006,-1,2014-01-09 18:55:34+00,864,166.100878766838,19.1975185,-16.6238707,0.5333854141237829,Nico
32007,32007,-7,2014-01-09 19:10:39+00,864,43.2331203886249,19.1872879,-16.620048,0.906200860736735,Nico
32008,32008,-33,2014-01-09 19:25:45+00,864,133.294107108709,19.1836829,-16.6189934,2.2998478210525097,Nico
32009,32009,-32,2014-01-09 19:40:47+00,864,-44.9107208942665,19.1641029,-16.6077667,5.87341467972422,Nico
32010,32010,0,2014-01-09 19:55:43+00,864,128.847858171306,19.1490944,-16.601595,13.0905500266414,Nico
32011,32011,-3,2014-01-09 20:11:18+00,864,173.369352318412,19.1376046,-16.5942049,1.23567795157152,Nico
32012,32012,-7,2014-01-09 20:26:34+00,864,150.456192819516,19.1278913,-16.5909758,1.68442868652846,Nico
32013,32013,21,2014-01-09 20:41:54+00,864,98.4055700750923,19.1266523,-16.5876329,2.37075937201564,Nico
32014,32014,-2,2014-01-09 20:56:46+00,864,-106.602804595719,19.1236839,-16.5880688,4.13319489015459,Nico
32015,32015,2,2014-01-09 21:26:50+00,864,57.1138496395389,19.1187677,-16.586807999999998,0.237697286480094,Nico
32016,32016,8,2014-01-09 21:56:56+00,864,18.2019031440739,19.1137217,-16.5820818,0.762954782408499,Nico
32017,32017,-1,2014-01-09 22:26:54+00,864,56.260260634172,19.1048159,-16.5800621,2.22524155992108,Nico
32018,32018,15,2014-01-09 22:57:39+00,864,121.933719756967,19.0985662,-16.576230300000002,0.491934955049954,Nico
32019,32019,3,2014-01-09 23:27:29+00,864,140.961730659809,19.0913189,-16.5742456,0.278028775489157,Nico
32020,32020,39,2014-01-09 23:57:20+00,864,-168.503366973977,19.0866742,-16.5695872,15.4112588713577,Nico
32021,32021,6,2014-01-10 00:27:38+00,864,111.636300120037,19.1203512,-16.5401516,0.904765162901402,Nico
32022,32022,-3,2014-01-10 00:57:35+00,864,-15.7832134975586,19.1161025,-16.5375655,2.31905153025973,Nico
32023,32023,-8,2014-01-10 01:27:28+00,864,18.5262488899922,19.1116591,-16.5368582,3.3932432862970496,Nico
32024,32024,4,2014-01-10 01:57:20+00,864,-145.57166126111798,19.1059051,-16.539074499999998,0.417612260356422,Nico
32025,32025,10,2014-01-10 02:27:10+00,864,-76.29528033724291,19.0976479,-16.5421522,0.4554119014694279,Nico
32026,32026,-1,2014-01-10 02:57:05+00,864,-97.8841832593509,19.092749800000004,-16.5391245,1.49281613067383,Nico
32027,32027,5,2014-01-10 03:12:02+00,864,163.483553694074,19.0901884,-16.5377149,0.120415945787923,Nico
32028,32028,12,2014-01-10 03:27:09+00,864,133.493109725727,19.087613600000005,-16.5362355,1.2280065146407,Nico
32029,32029,5,2014-01-10 03:42:39+00,864,155.15386357441298,19.0853149,-16.5350441,0.220907220343745,Nico
32030,32030,19,2014-01-10 03:57:33+00,864,71.7734040208878,19.0830511,-16.532410199999998,5.11856425181906,Nico
32031,32031,0,2014-01-10 04:13:03+00,864,105.409984013292,19.0806593,-16.5310731,0.4570557952810579,Nico
32032,32032,3,2014-01-10 04:28:00+00,864,-175.07379917071202,19.058265,-16.555120000000002,0.355105618091294,Nico
32033,32033,-1,2014-01-10 04:42:55+00,864,-165.457741122643,19.0546805,-16.554418599999998,0.094339811320566,Nico
32034,32034,-28,2014-01-10 04:57:50+00,864,155.027281146089,19.0520321,-16.552632,1.26562237654049,Nico
32035,32035,184,2014-01-10 05:12:46+00,864,-142.102080653901,19.0472759,-16.5532133,3.52547869090142,Nico
32036,32036,526,2014-01-10 05:27:41+00,864,-146.61020172252302,19.044765,-16.5527892,3.00975082025074,Nico
32037,32037,147,2014-01-10 05:42:44+00,864,-34.5009011332018,19.0417547,-16.5543056,12.0503319456354,Nico
32038,32038,0,2014-01-10 05:57:47+00,864,-113.362508466488,19.0390704,-16.5542408,0.30364452901378,Nico
